Instr Addr,Branch target,Num times taken
 200007dcd2, 200007dcd6,1
 200007dcda, 200007dcdc,1
 200007dcde, 200007dce0,1
 200007dcfa, 200007dcfe,1
 200007dd00, 2000085f92,1
 ffffffe000172788, ffffffe00017273e,1
 200007dd06, 200007dd20,1
 200007dd26, 200007dd44,1
 200007dd4e, 200007dd50,1
 200007dd66, 200007dd2a,1
 200007dd30, 200007dd34,1
 200007dd42,6211888,1
